ndb_patch,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,sab_patch_label_status,patch_label_agreement_status,current_reconstructed_patch_label,current_metadata_vs_complete_patch_label_status,final_validated_wsi_id,public_wsi_pseudonym,previous_reconstructed_ndb_origin_id,previous_public_ndb_wsi_match,pixel_containment_status,x,y,width,height,linkage_evidence_level,reviewer_status,notes,origin_audit_id,sab_origin_folder,sab_origin_folder_label_normalized,current_origin_label_from_patch_csv,current_origin_label_from_sab_origin_exact_match,ndb_ufes_patch_label_source,sab_patch_label_source,dataset_use_status,patch_vs_origin_plausibility_status,coordinate_status,sab_origin_width,sab_origin_height
p0983,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0064,public_ndb_wsi_0064,64.0,64.0,exact_pixel_match,1526,902,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0082,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0984,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0064,public_ndb_wsi_0064,64.0,64.0,exact_pixel_match,1144,180,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0082,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0985,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,1368,593,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0986,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,39,447,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0987,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,939,782,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0988,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,483,1016,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0989,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,827,125,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0990,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,1341,937,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0991,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,475,735,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0992,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,311,885,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0993,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,879,180,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0994,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,619,164,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0995,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,1171,534,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0996,without_dysplasia,available,without_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0065,public_ndb_wsi_0065,65.0,65.0,exact_pixel_match,357,615,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0083,leucoplasia,broad_leukoplakia_unknown_dysplasia,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0997,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0084,sab_only_wsi_0084,,,exact_pixel_match,1380,146,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0084,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0998,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0084,sab_only_wsi_0084,,,exact_pixel_match,1471,131,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0084,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p0999,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0087,sab_only_wsi_0087,,,exact_pixel_match,243,144,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0087,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1000,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0087,sab_only_wsi_0087,,,exact_pixel_match,210,861,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0087,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1001,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0087,sab_only_wsi_0087,,,exact_pixel_match,252,1008,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0087,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1002,without_dysplasia,available,without_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0087,sab_only_wsi_0087,,,exact_pixel_match,154,17,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0087,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1003,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,286,406,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1004,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,16,681,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1005,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,84,229,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1006,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,34,356,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1007,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,223,480,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1008,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,49,1004,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1009,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,712,651,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1010,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,602,504,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p1011,without_dysplasia,available,without_dysplasia,available,agrees,without_dysplasia,agrees,public_ndb_wsi_0068,public_ndb_wsi_0068,68.0,68.0,exact_pixel_match,585,821,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0088,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
